trainFc,NoiseStd,Time,NumSamples,Epochs,HiddenCount,mae,mse,r2,r
traingda,0.3,0.2123178,189,100,10,0.645733273686383,0.586178534474588,-23.7129976098328,0.123451632113155
traingda,0.3,0.2440684,189,200,10,0.646197411963921,0.606700441936736,-7.26581982244615,0.190582202813096
traingda,0.3,0.2469428,189,1000,10,0.663130121343738,0.621511534211568,-13.8504725215696,0.157568841033778
traingda,0.3,0.0531132,189,10,20,0.996329109974801,1.54450954425302,-0.933869270299686,-0.00783787381945515
traingda,0.3,0.1573156,189,50,20,0.693227328306847,0.725320951992684,-4.52236911379577,0.164048642757292
traingda,0.3,0.2014862,189,100,20,0.652030017224538,0.643051174204002,-3.09102755960747,0.266462369258327
traingda,0.3,0.2342046,189,200,20,0.629734077803813,0.601771876713158,-1.96753809769828,0.351057813507036
traingda,0.3,0.2462706,189,1000,20,0.644416334332092,0.60660379722873,-4.07902254063186,0.351393891121321
traingda,0.3,0.054286,189,10,50,1.37275654478637,2.68600104795918,-0.235828325226347,0.0568351875738431
traingda,0.3,0.1659072,189,50,50,1.01093982066468,1.56711346191017,-0.312530619079286,0.203826131166785
traingda,0.3,0.2893846,189,100,50,0.675230092658975,0.798057264118262,-0.234811518460929,0.258742935178456
traingda,0.3,0.228693,189,200,50,0.864348083421984,1.0786465145029,-0.891311867586988,0.218187667085324
traingda,0.3,0.3462748,189,1000,50,0.767863364643232,0.905312952661553,-0.971814844922839,0.248365810393968
traingda,0.3,0.0547028,189,10,100,1.99132714976856,6.02657869688603,-0.218892963151491,-0.0444347237928371
traingda,0.3,0.16893,189,50,100,1.12678975252782,2.07453583088618,-0.373956135010528,0.0745352033411429
traingda,0.3,0.248593,189,100,100,10.5898338328394,142.787847023165,-0.0765305394634008,-0.00220660115020186
traingda,0.3,0.3284814,189,200,100,1.05465119325863,1.74687918376498,-0.102994227952768,0.140534348228792
traingda,0.3,0.4118272,189,1000,100,2.15183484116288,6.96443825509537,-0.176741263585168,0.187716514171795
traingda,0.3,0.0552194,189,10,300,3.01261176754521,13.7512001414272,-0.123158675212452,-0.0827599165985486
traingda,0.3,0.1524814,189,50,300,2.45055957860444,10.2880469199679,-0.136437752238414,-0.00352700372205908
traingda,0.3,0.2428516,189,100,300,1.72090559744545,5.02536596421273,-0.0282859502527391,-0.0455511778673742
traingda,0.3,0.4337414,189,200,300,1.40992977799358,3.1214544650032,-0.211151356227269,0.135711934865644
traingda,0.3,0.4510178,189,1000,300,1.77285743564127,4.76723512484471,-0.0938028673657403,0.0901220864344958
traingda,0.3,0.0572312,315,10,5,0.687228723072615,0.661411928394039,-3.28008499839947,0.0174460494318005
traingda,0.3,0.1777298,315,50,5,0.663471714253983,0.591453749522402,-16.3735121527066,0.155600916309473
traingda,0.3,0.2911318,315,100,5,0.660147405628332,0.590133985266685,-24.2572570131499,0.137263059094999
traingda,0.3,0.2865242,315,200,5,0.657921403387931,0.596699077873663,-24.0688820233718,0.154543006970675
traingda,0.3,0.263803,315,1000,5,0.65018620655379,0.588528638163439,-12.8574114225933,0.160147216745091
traingda,0.3,0.0599146,315,10,10,0.969665742187852,1.41309565201427,-0.506448909966922,0.0169477567183796
traingda,0.3,0.1768062,315,50,10,0.663397554898625,0.59249810880333,-11.0937825834663,0.170697509447262
traingda,0.3,0.2385388,315,100,10,0.66669289263573,0.61261067273726,-9.62223395462856,0.194696927801976
traingda,0.3,0.2163154,315,200,10,0.678297758375173,0.627340143992093,-6.99010219973583,0.183633068901163
traingda,0.3,0.3438634,315,1000,10,0.654056110315649,0.577927374236584,-7.13376387926227,0.213709172831174
traingda,0.3,0.1224358,315,10,20,1.32940368421286,2.53046239168668,-0.300079031347747,-0.0329099753625879
traingda,0.3,0.299567,315,50,20,0.667793530313876,0.685531173295548,-1.5871573645199,0.195373492071703
traingda,0.3,0.2281624,315,100,20,0.603750343467191,0.530393859465078,-4.387212879352,0.287537164420407
traingda,0.3,0.2212822,315,200,20,0.611948709561438,0.543964637928466,-1.20452723303529,0.353237190243771
traingda,0.3,0.2104934,315,1000,20,0.68272659762933,0.702475459833815,-2.25430086830365,0.326495037634265
traingda,0.3,0.054123,315,10,50,1.45105073336981,3.15938558548423,-0.153928700342571,0.0148130184680554
traingda,0.3,0.1682358,315,50,50,0.992700124634456,1.6908653596164,-0.338430551927381,0.185223574303134
traingda,0.3,0.2825028,315,100,50,0.79212063247495,0.949522664978222,-0.269869402796374,0.117709504090188
traingda,0.3,0.3343952,315,200,50,0.736098791338805,0.826588648616146,-0.234335496010635,0.184371305966271
traingda,0.3,0.384485,315,1000,50,0.723537851580608,0.752654198078557,-0.576908730423145,0.267300282172122
traingda,0.3,0.054392,315,10,100,2.08195500815316,6.76634383549059,0.0759358989554243,0.0570615146983462
traingda,0.3,0.1679002,315,50,100,1.28369257567458,2.52862528364513,-4.52129689756386e-05,0.0989798668355961
traingda,0.3,0.2832804,315,100,100,1.37672857477249,3.08166606344705,-0.0704883357504891,0.14375403637085
traingda,0.3,0.3665242,315,200,100,1.23069579884394,2.46263763823179,-0.0871787677958553,0.267849060393713
traingda,0.3,0.5402584,315,1000,100,1.21168330093552,2.330776343308,-0.381393557700522,0.205729360122984
traingda,0.3,0.0561362,315,10,300,5.32033496346314,42.1603322680826,-0.124916269911279,0.100366713302099
traingda,0.3,0.1769398,315,50,300,2.92362618412163,13.3371773577899,-0.0725508226545748,0.084455014728103
traingda,0.3,0.3044888,315,100,300,2.01448805022684,6.05410355082251,-0.0026294543880927,0.0245000971461689
traingda,0.3,0.4667224,315,200,300,1.62853636318353,4.1878533829186,0.0141813483242738,0.160202524064192
traingda,0.3,0.4460628,315,1000,300,23.8955921849664,748.632961111108,-2.85486311709206,0.204885480948853
traingda,0.3,0.054113,943,10,5,0.961169098179472,1.42945224555217,-0.544649264195589,0.0699621177030184
traingda,0.3,0.1527998,943,50,5,0.635389784611695,0.54480096354874,-53.144564922534,0.109013294688153
traingda,0.3,0.2419186,943,100,5,0.637680811344541,0.539929667042284,-42.8517770625298,0.106460150169059
traingda,0.3,0.255656,943,200,5,0.626620124702983,0.533639810805259,-28.7089451336487,0.123014690549517
traingda,0.3,0.224755,943,1000,5,0.627201065403569,0.530865950338521,-43.7320919366223,0.118270914201745
traingda,0.3,0.0544876,943,10,10,1.43650313252931,2.98533585275192,-0.399183040479896,-0.0328435041244887
traingda,0.3,0.1675912,943,50,10,0.626798234239193,0.558939368725963,-5.8144654369726,0.11936388899537
traingda,0.3,0.2623866,943,100,10,0.619992886544613,0.537051786788904,-15.7839660695617,0.174886110922503
traingda,0.3,0.2469684,943,200,10,0.61558702382296,0.523570172348274,-9.85399522058823,0.174502493055761
traingda,0.3,0.2489764,943,1000,10,0.627646182646172,0.54078911598396,-15.5327338437726,0.175576799765401
traingda,0.3,0.054259,943,10,20,1.00076276846362,1.46464483450835,-0.69583781429626,0.0262201891256363
traingda,0.3,0.1680568,943,50,20,0.599972202455618,0.560148118453102,-0.934527171937804,0.235311199959309
traingda,0.3,0.2162738,943,100,20,0.527294084802831,0.428536149777157,-0.966469215106956,0.314189786812095
traingda,0.3,0.2233718,943,200,20,0.600014847785792,0.512118371333928,-3.65957126241802,0.300890241184925
traingda,0.3,0.2394854,943,1000,20,0.62954672174093,0.587032781764101,-3.9544106188653,0.329314600236145
traingda,0.3,0.0549786,943,10,50,1.21074395132595,2.31286081289363,-0.180199370086329,0.0592515919615827
traingda,0.3,0.1600782,943,50,50,0.958557011785582,1.37793929677097,-0.867459073123592,0.107425359980748
traingda,0.3,0.2318064,943,100,50,0.713860484135153,0.843505774531106,-0.417243758833529,0.210514440767782
traingda,0.3,0.3958912,943,200,50,0.533437934897622,0.43971026574693,-0.50327560294328,0.309430345424943
traingda,0.3,0.3644576,943,1000,50,0.684432072866201,0.70741058322123,-0.523833270411717,0.316376111277413
traingda,0.3,0.0554696,943,10,100,1.86281925567749,5.04045053259529,-0.0922265071009691,0.0180649156645145
traingda,0.3,0.171699,943,50,100,1.21305492316483,2.24510586752204,-0.176902946853752,-0.00496735382868432
traingda,0.3,0.3084424,943,100,100,0.957487340798833,1.4253047973042,-0.301035269786832,0.169623021438928
traingda,0.3,0.4978208,943,200,100,0.996337805141145,1.55108060866011,-0.644731641505804,0.146709204173385
traingda,0.3,0.5793274,943,1000,100,0.888541233654917,1.23172616601979,-0.11477723399997,0.26506152332852
traingda,0.3,0.060234,943,10,300,3.74038339886447,20.955449320582,-0.0402980896571916,0.00674579456478463
traingda,0.3,0.1898988,943,50,300,2.02425461085457,6.01125280770807,0.0606253716151192,0.0487030723144252
traingda,0.3,0.3058174,943,100,300,1.59476839132416,4.01407462120304,0.0171175987699056,0.175197458982733
traingda,0.3,0.4520236,943,200,300,1.5409049585704,3.75666270751813,-0.0176337426657769,0.0922175871480032
traingda,0.3,0.5861358,943,1000,300,1.38691024544687,2.98230276904031,-0.0756915541399281,0.173398837347573
traingda,0.4,0.0532544,189,10,5,0.743821512486394,0.846824433548043,-2.57603291609458,0.0309866338905187
traingda,0.4,0.1439724,189,50,5,0.676845270183794,0.652985292285109,-14.4925072971225,0.0685954115093271
traingda,0.4,0.217043,189,100,5,0.728673715682543,0.784773088857365,-2.20503703011573,0.159522828317074
traingda,0.4,0.2484702,189,200,5,0.680732139891939,0.644650802230739,-13.3448125653124,0.154314407069392
traingda,0.4,0.2139444,189,1000,5,0.670360210469012,0.649948124550517,-16.8647226857797,0.13923982481119
traingda,0.4,0.0539492,189,10,10,0.778888125992386,0.894470155301243,-1.76091222640764,0.0429984843452889
traingda,0.4,0.1554374,189,50,10,0.680620118051032,0.656240984229254,-7.22791660291566,0.120012055757989
traingda,0.4,0.238947,189,100,10,0.735942271985367,0.789474321529775,-2.82430611291247,0.145183338822262
traingda,0.4,0.2123418,189,200,10,0.680598066145834,0.651722869340085,-10.5682481934946,0.144468188240475
traingda,0.4,0.1775212,189,1000,10,0.676571651654492,0.638168526406471,-9.65510126837919,0.111564730397564
traingda,0.4,0.0535288,189,10,20,1.20823157488267,2.21375516052792,-0.457132442025636,0.0242178146062982
traingda,0.4,0.1661826,189,50,20,0.75220953766666,0.848735715210917,-2.3945711875001,0.241626775185259
traingda,0.4,0.230397,189,100,20,0.642244710330888,0.645916990317936,-1.87569729611786,0.294818582572804
traingda,0.4,0.2106344,189,200,20,0.697293656956505,0.739075646132103,-3.33911909473426,0.174451727233631
traingda,0.4,0.2162236,189,1000,20,0.676080135051298,0.668383771491421,-2.40880177353463,0.261281969310914
traingda,0.4,0.054041,189,10,50,1.38153659227931,3.16017474504674,-0.28223196311032,0.0915591957808291
traingda,0.4,0.1539988,189,50,50,1.00944061151601,1.53301082004162,-0.267684986689895,0.159981253033226
traingda,0.4,0.244764,189,100,50,0.682645937183726,0.796900251339905,-0.153385956418967,0.137138481401433
traingda,0.4,0.3089374,189,200,50,0.744344173190188,0.946684030940971,-0.586933862769278,0.147261037599344
traingda,0.4,0.4815036,189,1000,50,0.899886474481617,1.23470692068102,-0.985495338105667,0.280100213508355
traingda,0.4,0.0547298,189,10,100,2.07990257022826,7.25844682001144,-0.1766064477521,0.0692452923091899
traingda,0.4,0.1688362,189,50,100,1.12918971172029,2.07699250373893,-0.150447039364524,0.0426700959507673
traingda,0.4,0.2627608,189,100,100,1.93769690679301,5.85622855677915,-0.178320079024714,0.0763099052330951
traingda,0.4,0.378112,189,200,100,1.08638772503975,1.8713775651181,-0.160134848893736,0.177290562253728
traingda,0.4,0.4346768,189,1000,100,0.877137913609819,1.14701254720781,-0.135642935915516,0.290759653629836
traingda,0.4,0.055337,189,10,300,3.82587547445191,20.9538971944116,-0.452820461515331,0.0611465951878992
traingda,0.4,0.1709648,189,50,300,2.40885234285465,9.24963323724778,-0.0475219176999755,0.15742013233782
traingda,0.4,0.290482,189,100,300,1.79826965907768,5.35254485489478,0.0154957058269043,0.0704730715777337
traingda,0.4,0.4021496,189,200,300,1.81418413259787,5.04097206442686,0.110921193845755,0.234159683987002
traingda,0.4,0.3285386,189,1000,300,1.72934283626246,4.82544187214966,-0.162803859910741,0.0600789530876658
traingda,0.4,0.053837,315,10,5,0.808865253897367,0.989538332935072,-0.787112416571413,0.031472135494816
traingda,0.4,0.1559986,315,50,5,0.66197516310347,0.612308653909239,-20.066313334677,0.137873366207318
traingda,0.4,0.2233576,315,100,5,0.672316860390408,0.653569176196596,-24.3629440327361,0.184484458582975
traingda,0.4,0.1855688,315,200,5,0.646836594902335,0.596262309726484,-26.5204301253005,0.184305293207486
traingda,0.4,0.2109398,315,1000,5,0.648815598069694,0.596443998285408,-27.0242884560368,0.187356649728462
traingda,0.4,0.0540746,315,10,10,1.06480067209596,1.75166499222339,-0.291848963183165,0.0168602697644346
traingda,0.4,0.159319,315,50,10,0.650687063886937,0.612594277402704,-5.93868580633704,0.159211254362944
traingda,0.4,0.2456342,315,100,10,0.651684743473081,0.617019453593599,-10.044755248579,0.224719463839702
traingda,0.4,0.24832,315,200,10,0.661569122381667,0.632481929397434,-13.4846585838566,0.204131461316255
traingda,0.4,0.2317038,315,1000,10,0.647613141911114,0.599093461265512,-7.63768610349645,0.201667813805399
traingda,0.4,0.0539944,315,10,20,1.22362437242399,2.17976692932921,-0.49823142152487,0.0446764863754948
traingda,0.4,0.1671726,315,50,20,0.68992673445974,0.71172029005838,-1.91930346362139,0.18653917783232
traingda,0.4,0.2071666,315,100,20,0.691902078724182,0.704768728203281,-1.39873162205364,0.234077396382305
traingda,0.4,0.215192,315,200,20,0.600694344084756,0.566019192146254,-1.07703128182387,0.337059451609081
traingda,0.4,0.2229142,315,1000,20,0.659474772681019,0.677112488467288,-1.12423919975709,0.247287845022095
traingda,0.4,0.0544268,315,10,50,1.68981860060048,4.81451326094806,-0.290154361394165,0.00911707278759821
traingda,0.4,0.144894,315,50,50,1.12817049758979,2.02079623054242,-0.50414064052409,0.0428404861303178
traingda,0.4,0.3108794,315,100,50,0.832217150501962,1.02967730746458,-0.0706634452683184,0.25559773817827
traingda,0.4,0.413623,315,200,50,0.947757146986896,1.36564371555275,-0.301013164446335,0.294343550428232
traingda,0.4,0.4644686,315,1000,50,0.980135187690144,1.4922203915593,-0.625694238534147,0.240105000593419
traingda,0.4,0.0554194,315,10,100,2.71126262216228,12.2858351574878,-0.0262304420194091,0.045212159659374
traingda,0.4,0.1681756,315,50,100,1.48375665878559,3.16077672370699,-0.364784236757891,0.0699969430141589
traingda,0.4,0.2902632,315,100,100,1.17491882298738,2.13030697047474,-0.0914792819958992,0.156435357773967
traingda,0.4,0.3323598,315,200,100,1.11624436754165,1.90066264766393,-0.202960128622122,0.148780405091178
traingda,0.4,0.4102086,315,1000,100,1.53235582038928,3.5203630021619,-0.136729343333856,0.148921414017555
traingda,0.4,0.0558156,315,10,300,4.59335251106771,30.2824288433704,-0.0372339319363333,-0.0385515345559387
traingda,0.4,0.174212,315,50,300,2.95920679800669,13.1962760223574,-0.0842729871374759,0.0386220229725399
traingda,0.4,0.3228336,315,100,300,2.16714861790743,7.38900956707501,0.0215583268851292,0.0908204038499864
traingda,0.4,0.3783302,315,200,300,1.84602584112289,5.16329670290929,-0.119216327666341,0.0386203167396362
traingda,0.4,0.6256052,315,1000,300,2.10890569853035,6.68463170326446,0.0132306867575375,0.172191135714641
traingda,0.4,0.0546672,943,10,5,0.876808735576053,1.18177739898394,-1.20475793405946,0.0302912427081011
traingda,0.4,0.1678242,943,50,5,0.680288891737647,0.643778882068467,-15.1194072052766,0.158257275004255
traingda,0.4,0.2273132,943,100,5,0.656970678958542,0.618641949911959,-25.0568328559399,0.168657237072484
traingda,0.4,0.2308602,943,200,5,0.662035280130179,0.615158434955959,-25.8820525678234,0.182917151210627
traingda,0.4,0.20515,943,1000,5,0.658721961259236,0.612359971843516,-19.3084435357077,0.161669370947201
traingda,0.4,0.0548848,943,10,10,0.968551363286927,1.40201300710911,-0.397273887913062,0.0480457243649582
traingda,0.4,0.164844,943,50,10,0.680015396765521,0.659217603370932,-9.35360088012181,0.136244955002835
traingda,0.4,0.2207796,943,100,10,0.654352614874188,0.606864863212925,-7.66795504956095,0.196661653066373
traingda,0.4,0.2024416,943,200,10,0.651584262463474,0.604815233841315,-10.34377432836,0.202580742721703
traingda,0.4,0.2210058,943,1000,10,0.670345626336917,0.632498249678295,-18.8324785430856,0.168877590011342
traingda,0.4,0.054144,943,10,20,1.29869012180555,2.53797213982431,-0.426123402484525,-0.00455987535778238
traingda,0.4,0.1674154,943,50,20,0.734739819873192,0.829194590982288,-1.68395567547238,0.196733874500872
traingda,0.4,0.221111,943,100,20,0.59492034165521,0.537331336695149,-3.13137844878443,0.249298200146033
traingda,0.4,0.257584,943,200,20,0.62716565028267,0.621558834158857,-1.57993746058642,0.341321501794967
traingda,0.4,0.2361694,943,1000,20,0.746869692758762,0.806036716694843,-2.25109296639362,0.249520405226166
traingda,0.4,0.0550406,943,10,50,1.56025808802193,3.80215978301633,-0.131276877693533,-0.0115785843470647
traingda,0.4,0.1684504,943,50,50,0.956035393761605,1.46133357529668,-0.632316866029124,0.00369713967231882
traingda,0.4,0.2919212,943,100,50,0.920004584329495,1.32862263452293,-0.264059614913095,0.210921300200264
traingda,0.4,0.3532968,943,200,50,0.798955720481744,1.03487049583458,-0.702173357770965,0.240170428521524
traingda,0.4,0.3713258,943,1000,50,5.25917508456944,38.7474460794729,-1.34368962864691,0.287200148293043
traingda,0.4,0.0559524,943,10,100,3.20720057125746,15.9177545017283,-0.092738076686107,-0.00223154386753567
traingda,0.4,0.1727794,943,50,100,1.54842400988833,3.87792689955394,0.0366899864092066,0.147290249045316
traingda,0.4,0.2679502,943,100,100,8.4972079920744,95.3463187340634,-2.75666988304235,0.0909723154887636
traingda,0.4,0.469139,943,200,100,1.10128255617233,1.83764105491855,-0.247198837161045,0.231696139375015
traingda,0.4,0.450748,943,1000,100,1.24948937792055,2.26373021745205,-0.231192161624965,0.202204917510292
traingda,0.4,0.0602124,943,10,300,8.08228684402499,108.151963667107,-0.14259106145346,0.00258282087315286
traingda,0.4,0.1927536,943,50,300,2.51869902306438,10.2095175948404,-0.115232673232145,0.0498129854293444
traingda,0.4,0.3530722,943,100,300,2.44894492798347,9.59964291871739,-0.124529702524107,0.0235447828335083
traingda,0.4,0.3702406,943,200,300,2.3374732712865,7.75901713694773,-0.00473209529917806,0.0339052109098374
traingda,0.4,0.4119828,943,1000,300,2.42294657596424,9.18974548008662,-0.0660561576786962,0.0952453883819481
traincgf,0,0.1767316,189,10,5,0.578236180440449,0.445309734785355,-14.6042288295221,0.205797244537544
traincgf,0,0.172224,189,50,5,0.584907470312388,0.437893017685343,-15.1861062735957,0.223256531842051
traincgf,0,0.1832968,189,100,5,0.591461742893579,0.444769585728557,-18.841708591352,0.258589823420046
traincgf,0,0.1474932,189,200,5,0.580423244619964,0.451908460672767,-16.0390748679669,0.206570080524967
traincgf,0,0.1577744,189,1000,5,0.674711594780465,0.608707055279907,-4.49496425553986,0.186484048749452
traincgf,0,0.1198212,189,10,10,0.579369074684857,0.432521995588041,-7.99209677703705,0.247969513276514
traincgf,0,0.1474082,189,50,10,0.597442889160784,0.480904189231527,-9.82635077217749,0.184491236527572
traincgf,0,0.1615834,189,100,10,0.586088213060655,0.455653642017505,-9.32829177636552,0.250008707971228
traincgf,0,0.14492,189,200,10,0.633251126920772,0.533237536924563,-5.0814252210882,0.178783040169929
traincgf,0,0.1529686,189,1000,10,0.545415561857788,0.417322427963728,-5.51249765964796,0.242381980690882
traincgf,0,0.1203748,189,10,20,0.469672150611416,0.328325672415442,-1.10163008864514,0.479500658020662
traincgf,0,0.218807,189,50,20,0.400810699680237,0.311754033703376,-0.413097834373118,0.506474470334692
traincgf,0,0.2935232,189,100,20,0.379602267665305,0.280895807638757,-0.277717101638536,0.585492795544201
traincgf,0,0.290403,189,200,20,0.504864369338742,0.384979299295474,-2.69930710930936,0.573399245464634
traincgf,0,0.1706042,189,1000,20,0.457736897271167,0.322209107047563,-1.17506993659267,0.47855897010834
traincgf,0,0.1150038,189,10,50,0.555314640626232,0.468995966999844,-0.890793243914055,0.513931821717784
traincgf,0,0.3744328,189,50,50,0.597216825121864,0.532328498667125,-0.633343757490936,0.788680724420829
traincgf,0,0.62549,189,100,50,0.243444549672963,0.123968795421352,0.677805592721217,0.930113398154723
traincgf,0,0.6651588,189,200,50,0.0715328280446278,0.0126169776582037,0.972130043069455,0.907086601680952
traincgf,0,0.421027,189,1000,50,0.347198989931732,0.195772793285278,0.333476149662253,0.893491233101494
traincgf,0,0.1139368,189,10,100,0.586327838369727,0.536519815851649,0.046058551193075,0.305360285971257
traincgf,0,0.3766862,189,50,100,0.26344843234927,0.12937985888957,0.732087330633723,0.852501202275695
traincgf,0,0.3229778,189,100,100,0.229793239983228,0.105830949085829,0.787958629008662,0.742013369159248
traincgf,0,0.5705876,189,200,100,0.103526814148068,0.026702895764346,0.942372066759113,0.874129754967383
traincgf,0,0.3287112,189,1000,100,0.395940235056898,0.246339181493136,0.469939340973072,0.751299598625551
traincgf,0,0.1132934,189,10,300,0.986124532232319,1.4632226230517,0.0328765842097541,0.2833500449982
traincgf,0,0.2539594,189,50,300,0.881603421781076,1.17278225854167,0.0886294772782253,0.445202414903844
traincgf,0,0.298392,189,100,300,0.480251093714686,0.402812294234994,0.472021385681776,0.607547751922019
traincgf,0,0.3657632,189,200,300,0.542712486788374,0.474199470009781,0.428349705007723,0.64707920047531
traincgf,0,0.358528,189,1000,300,0.447556922689696,0.38998418041818,0.541462496022443,0.625062519379809
traincgf,0,0.1105338,315,10,5,0.586279317047507,0.441022313374985,-17.6174371039667,0.194647057361926
traincgf,0,0.1504992,315,50,5,0.603902448698463,0.463116051651838,-21.4138489386433,0.240012049736129
traincgf,0,0.149561,315,100,5,0.5850277514488,0.447184682620976,-8.92971829598811,0.199842621893512
traincgf,0,0.1489904,315,200,5,0.577876996367819,0.436906790903951,-12.1414098496186,0.185789832603888
traincgf,0,0.144764,315,1000,5,0.567322413969732,0.428361335158033,-11.6101557334347,0.259203525871255
traincgf,0,0.1175516,315,10,10,0.588397372234385,0.460163718365414,-8.56464034156697,0.254690326326932
traincgf,0,0.1678632,315,50,10,0.584108751898279,0.459295058956509,-6.89506990071613,0.273051297983885
traincgf,0,0.216809,315,100,10,0.620651921387598,0.537614766468908,-4.54061413089944,0.239536022328821
traincgf,0,0.2169274,315,200,10,0.543504586002395,0.420669546412195,-3.83339932903317,0.302127889207067
traincgf,0,0.2090768,315,1000,10,0.550732741939736,0.418924215279166,-5.43946812976586,0.314128928236204
traincgf,0,0.1126018,315,10,20,0.435373330468228,0.324328816726823,-0.778986881119782,0.508085443120977
traincgf,0,0.25247,315,50,20,0.469292161568707,0.332662348064373,-1.02147131813641,0.589748769648647
traincgf,0,0.3179236,315,100,20,0.368354561769301,0.268890054576307,-0.176228478492825,0.613397195526508
traincgf,0,0.2463266,315,200,20,0.429759228566504,0.310551790708174,-0.970113892135742,0.58774940066542
traincgf,0,0.3153618,315,1000,20,0.451339671386165,0.32812653920756,-1.41258114170098,0.608317940282082
traincgf,0,0.1151282,315,10,50,0.44819446549927,0.324132318399796,0.00633638554271199,0.540621607194412
traincgf,0,0.478178,315,50,50,0.140467247317929,0.0385957866987877,0.91459961355044,0.964601887825262
traincgf,0,0.8484116,315,100,50,0.0549102916396663,0.00498086862275568,0.989442472379161,0.987618046558278
traincgf,0,0.7956086,315,200,50,0.11545808069583,0.0218708427717254,0.954194520870646,0.898394313188871
traincgf,0,0.9321938,315,1000,50,0.139113298147836,0.0410560933170692,0.911702465567718,0.979155073974522
traincgf,0,0.1136752,315,10,100,0.818138459016007,0.991138641211142,-0.467785953017692,0.407329363180004
traincgf,0,0.4186674,315,50,100,0.185176653108887,0.0646454914257129,0.875723348547973,0.916261927672844
traincgf,0,0.6083662,315,100,100,0.275040342656367,0.121320021923567,0.718532124771759,0.896901275433316
traincgf,0,0.5657812,315,200,100,0.119275458068391,0.0261663439059335,0.946116723934643,0.95118032236879
traincgf,0,0.7211042,315,1000,100,0.14511060290287,0.0393045667236903,0.920372699757605,0.97108502422198
traincgf,0,0.1147124,315,10,300,0.902121287249443,1.2654669483308,-0.0316148273635708,0.24762607016135
traincgf,0,0.38327,315,50,300,0.436793591985549,0.319325745410759,0.605965042702407,0.648828465254764
traincgf,0,0.493027,315,100,300,0.326193455184122,0.179503824694584,0.722169082421495,0.746390304548373
traincgf,0,0.483336,315,200,300,0.566470563520209,0.517779713073282,0.35703076920662,0.693979267333744
traincgf,0,0.5016012,315,1000,300,0.327109085727789,0.201655601906026,0.662444958231296,0.738530023420357
traincgf,0,0.1238956,943,10,5,0.580814995640785,0.447256019291949,-16.0726381827244,0.249887235961391
traincgf,0,0.2237976,943,50,5,0.583033675687887,0.437199311790315,-7.68828072777885,0.294978755989117
traincgf,0,0.2814156,943,100,5,0.552941027646213,0.420482209761329,-7.62869700776296,0.316209803040627
traincgf,0,0.3014212,943,200,5,0.545841507552771,0.418266501743391,-7.09065223176853,0.304840561382987
traincgf,0,0.2825296,943,1000,5,0.546659401125565,0.418318531043365,-7.53837156489827,0.321040532884481
traincgf,0,0.1140836,943,10,10,0.59822473108836,0.455592604031901,-10.9637800804876,0.271217693971183
traincgf,0,0.276194,943,50,10,0.548472607201176,0.411885317029902,-4.5068822861286,0.347491097593417
traincgf,0,0.278574,943,100,10,0.55434614633261,0.41774480430702,-3.27981402467675,0.339789591702377
traincgf,0,0.2550278,943,200,10,0.526374548654184,0.406059389249683,-5.08013691403244,0.366198627149323
traincgf,0,0.27629,943,1000,10,0.575131275365434,0.433846026199428,-9.55053704353679,0.310336697570703
traincgf,0,0.1220312,943,10,20,0.448879151461618,0.321894214681751,-1.15172175613231,0.558029964827924
traincgf,0,0.262329,943,50,20,0.424092028064702,0.306063932235588,-0.771331633802154,0.591887604113593
traincgf,0,0.284781,943,100,20,0.428934142775538,0.302864455349318,-0.82352250583453,0.616413176620857
traincgf,0,0.354566,943,200,20,0.3971083381164,0.284476318165607,-0.52873851016982,0.632717875210355
traincgf,0,0.2899512,943,1000,20,0.374403083621823,0.276485303247455,-0.377321150182516,0.607430596523094
traincgf,0,0.1165318,943,10,50,0.611959580640834,0.550787281442236,-1.29556554096315,0.55132268176049
traincgf,0,0.483205,943,50,50,0.149492391517157,0.0393452967345182,0.912227986858951,0.958624050084263
traincgf,0,0.9126612,943,100,50,0.0653047351666043,0.00730893051191361,0.984576547617598,0.993533195865407
traincgf,0,1.430498,943,200,50,0.0397468787338843,0.00269670892297227,0.994283879921554,0.995712054591349
traincgf,0,1.3494012,943,1000,50,0.0554876242873015,0.00830208552918934,0.982165507100625,0.995659364333021
traincgf,0,0.1212932,943,10,100,0.530149532009329,0.4272965118957,0.142207068471996,0.478803229703743
traincgf,0,0.4881574,943,50,100,0.130925599537056,0.0284379949979535,0.941394991572221,0.968445206786242
traincgf,0,0.9618874,943,100,100,0.0817032457584371,0.0122921258430109,0.974187524343729,0.992391815426365
traincgf,0,1.3937668,943,200,100,0.0405243824891476,0.00310818767860433,0.993394755928303,0.996124137862507
traincgf,0,1.2945954,943,1000,100,0.0401699098202066,0.00318684629555081,0.993207264851925,0.995471663568264
traincgf,0,0.130291,943,10,300,1.13120427624085,1.97127981312676,-0.0286454634812754,0.267773063085665
traincgf,0,0.5666846,943,50,300,0.322216213578644,0.167074103031231,0.750995127261174,0.814361198080829
traincgf,0,0.8968936,943,100,300,0.453136993529152,0.307857065890571,0.593136397801606,0.889090605308743
traincgf,0,1.5221978,943,200,300,0.167804612880874,0.0495874944454376,0.906953793199287,0.948441971774954
traincgf,0,1.3376204,943,1000,300,0.243237454507658,0.0967121235036903,0.839263498719015,0.92532062335103
